record_type,epoch,step,global_step,optimizer_step,train_step_loss,train_running_loss,train_epoch_loss,val_loss,val_wer,lr,elapsed_sec,best_wer
train_step,162,3,7570,2905,1.7071287631988525,1.823211669921875,,,,1.1943042904757362e-05,,
train_step,162,4,7571,2906,1.9427951574325562,1.8531075417995453,,,,1.193323016466456e-05,,
train_step,162,5,7572,2906,1.8923847675323486,1.860962986946106,,,,1.193323016466456e-05,,
train_step,162,6,7573,2907,2.089064121246338,1.8989798426628113,,,,1.1923419162972045e-05,,
train_step,162,7,7574,2907,1.9560743570327759,1.9071362018585205,,,,1.1923419162972045e-05,,
train_step,162,8,7575,2908,1.4255023002624512,1.8469319641590118,,,,1.1913609904461576e-05,,
train_step,162,9,7576,2908,1.5711454153060913,1.8162890142864652,,,,1.1913609904461576e-05,,
train_step,162,10,7577,2909,2.0077266693115234,1.835432779788971,,,,1.1903802393914083e-05,,
train_step,162,11,7578,2909,1.6522129774093628,1.8187764341180974,,,,1.1903802393914083e-05,,
train_step,162,12,7579,2910,1.8488222360610962,1.8212802509466808,,,,1.1893996636109608e-05,,
train_step,162,13,7580,2910,1.6777477264404297,1.810239287523123,,,,1.1893996636109608e-05,,
train_step,162,14,7581,2911,2.061840534210205,1.8282108051436288,,,,1.188419263582737e-05,,
train_step,162,15,7582,2911,1.6080855131149292,1.813535785675049,,,,1.188419263582737e-05,,
train_step,162,16,7583,2912,1.7590646743774414,1.8101313412189484,,,,1.187439039784571e-05,,
train_step,162,17,7584,2912,1.473690390586853,1.7903406970641191,,,,1.187439039784571e-05,,
train_step,162,18,7585,2913,1.5937137603759766,1.7794169783592224,,,,1.186458992694213e-05,,
train_step,162,19,7586,2913,1.6862239837646484,1.7745120839068764,,,,1.186458992694213e-05,,
train_step,162,20,7587,2914,1.713765263557434,1.7714747428894042,,,,1.1854791227893256e-05,,
train_step,162,21,7588,2914,1.7447469234466553,1.7702019895826067,,,,1.1854791227893256e-05,,
train_step,162,22,7589,2915,1.1421135663986206,1.7416525158015164,,,,1.1844994305474851e-05,,
train_step,162,23,7590,2915,1.908536434173584,1.7489083383394324,,,,1.1844994305474851e-05,,
train_step,162,24,7591,2916,2.155886173248291,1.7658657481273015,,,,1.1835199164461825e-05,,
train_step,162,25,7592,2916,2.018885612487793,1.7759865427017212,,,,1.1835199164461825e-05,,
train_step,162,26,7593,2917,1.5114692449569702,1.7658128004807692,,,,1.1825405809628205e-05,,
train_step,162,27,7594,2917,1.681469440460205,1.7626889723318595,,,,1.1825405809628205e-05,,
train_step,162,28,7595,2918,1.9498728513717651,1.7693741108689989,,,,1.1815614245747157e-05,,
train_step,162,29,7596,2918,1.6128345727920532,1.7639761957628974,,,,1.1815614245747157e-05,,
train_step,162,30,7597,2919,2.2863104343414307,1.7813873370488484,,,,1.1805824477590962e-05,,
train_step,162,31,7598,2919,1.5833641290664673,1.774999491630062,,,,1.1805824477590962e-05,,
train_step,162,32,7599,2920,1.4142662286758423,1.7637265771627426,,,,1.179603650993104e-05,,
train_step,162,33,7600,2920,1.7761272192001343,1.7641023541941787,,,,1.179603650993104e-05,,
train_step,162,34,7601,2921,1.8692152500152588,1.7671939099536222,,,,1.1786250347537927e-05,,
train_step,162,35,7602,2921,1.517583966255188,1.7600621972765242,,,,1.1786250347537927e-05,,
train_step,162,36,7603,2922,1.533277988433838,1.7537626359197829,,,,1.1776465995181277e-05,,
train_step,162,37,7604,2922,1.8174086809158325,1.7554827992980544,,,,1.1776465995181277e-05,,
train_step,162,38,7605,2923,1.9130210876464844,1.7596285437282764,,,,1.1766683457629872e-05,,
train_step,162,39,7606,2923,1.651850700378418,1.7568650092834082,,,,1.1766683457629872e-05,,
train_step,162,40,7607,2924,1.8588454723358154,1.7594145208597183,,,,1.1756902739651595e-05,,
train_step,162,41,7608,2924,1.3498234748840332,1.7494244953481162,,,,1.1756902739651595e-05,,
train_step,162,42,7609,2925,1.9669806957244873,1.754604404880887,,,,1.1747123846013448e-05,,
train_step,162,43,7610,2925,1.8543695211410522,1.7569245238636815,,,,1.1747123846013448e-05,,
train_step,162,44,7611,2926,1.8497483730316162,1.7590341567993164,,,,1.1737346781481551e-05,,
train_step,162,45,7612,2926,1.6678812503814697,1.7570085366566977,,,,1.1737346781481551e-05,,
train_step,162,46,7613,2927,1.6508562564849854,1.7547008783920952,,,,1.1727571550821128e-05,,
train_step,162,47,7614,2928,1.8417894840240479,1.756553827448094,,,,1.1717798158796498e-05,,
epoch_summary,162,47,7614,2928,,,1.756553827448094,nan,nan,1.1717798158796498e-05,9.202749013900757,0.21612232079767607
train_step,163,1,7615,2928,1.2869995832443237,1.2869995832443237,,,,1.1717798158796498e-05,,
train_step,163,2,7616,2929,1.7743546962738037,1.5306771397590637,,,,1.1708026610171097e-05,,
train_step,163,3,7617,2929,1.9657224416732788,1.6756922403971355,,,,1.1708026610171097e-05,,
train_step,163,4,7618,2930,1.613420009613037,1.6601241827011108,,,,1.1698256909707465e-05,,
train_step,163,5,7619,2930,1.8068552017211914,1.689470386505127,,,,1.1698256909707465e-05,,
train_step,163,6,7620,2931,1.7323812246322632,1.6966221928596497,,,,1.1688489062167226e-05,,
train_step,163,7,7621,2931,1.7584377527236938,1.7054529871259416,,,,1.1688489062167226e-05,,
train_step,163,8,7622,2932,1.6667242050170898,1.7006118893623352,,,,1.1678723072311118e-05,,
train_step,163,9,7623,2932,1.4411002397537231,1.671777261628045,,,,1.1678723072311118e-05,,
train_step,163,10,7624,2933,1.780158519744873,1.6826153874397278,,,,1.1668958944898964e-05,,
train_step,163,11,7625,2933,1.5224413871765137,1.6680541146885266,,,,1.1668958944898964e-05,,
train_step,163,12,7626,2934,1.581334114074707,1.6608274479707081,,,,1.1659196684689677e-05,,
train_step,163,13,7627,2934,1.6207849979400635,1.6577472595068126,,,,1.1659196684689677e-05,,
train_step,163,14,7628,2935,1.6927142143249512,1.6602448991366796,,,,1.1649436296441273e-05,,
train_step,163,15,7629,2935,2.214495897293091,1.6971949656804404,,,,1.1649436296441273e-05,,
train_step,163,16,7630,2936,2.286212921142578,1.7340085878968239,,,,1.163967778491084e-05,,
train_step,163,17,7631,2936,2.158712148666382,1.7589911502950333,,,,1.163967778491084e-05,,
train_step,163,18,7632,2937,1.4772369861602783,1.7433381411764357,,,,1.1629921154854558e-05,,
train_step,163,19,7633,2937,1.677259087562561,1.7398602962493896,,,,1.1629921154854558e-05,,
train_step,163,20,7634,2938,1.622990608215332,1.7340168118476869,,,,1.1620166411027687e-05,,
train_step,163,21,7635,2938,1.9914473295211792,1.7462754079273768,,,,1.1620166411027687e-05,,
train_step,163,22,7636,2939,1.5161802768707275,1.7358165383338928,,,,1.1610413558184579e-05,,
train_step,163,23,7637,2939,1.3722343444824219,1.7200086168620898,,,,1.1610413558184579e-05,,
train_step,163,24,7638,2940,1.686515212059021,1.7186130583286285,,,,1.1600662601078649e-05,,
train_step,163,25,7639,2940,1.927507758140564,1.726968846321106,,,,1.1600662601078649e-05,,
train_step,163,26,7640,2941,2.3103389739990234,1.7494061589241028,,,,1.1590913544462396e-05,,
train_step,163,27,7641,2941,1.8808037042617798,1.7542727346773501,,,,1.1590913544462396e-05,,
train_step,163,28,7642,2942,1.7181544303894043,1.7529827952384949,,,,1.1581166393087397e-05,,
train_step,163,29,7643,2942,1.8080086708068848,1.7548802392236118,,,,1.1581166393087397e-05,,
train_step,163,30,7644,2943,1.9844790697097778,1.7625335335731507,,,,1.1571421151704292e-05,,
train_step,163,31,7645,2943,1.6668756008148193,1.7594477938067528,,,,1.1571421151704292e-05,,
train_step,163,32,7646,2944,1.4902838468551636,1.7510364204645157,,,,1.1561677825062786e-05,,
train_step,163,33,7647,2944,1.9951434135437012,1.7584336020729758,,,,1.1561677825062786e-05,,
train_step,163,34,7648,2945,1.9017189741134644,1.7626478777212256,,,,1.1551936417911674e-05,,
train_step,163,35,7649,2945,1.4067155122756958,1.7524783815656388,,,,1.1551936417911674e-05,,
train_step,163,36,7650,2946,1.8335379362106323,1.7547300358613331,,,,1.1542196934998786e-05,,
train_step,163,37,7651,2946,1.6697230339050293,1.7524325493219737,,,,1.1542196934998786e-05,,
train_step,163,38,7652,2947,1.9699811935424805,1.7581575136435659,,,,1.1532459381071036e-05,,
train_step,163,39,7653,2947,1.5960514545440674,1.75400094802563,,,,1.1532459381071036e-05,,
train_step,163,40,7654,2948,1.7272554636001587,1.7533323109149932,,,,1.1522723760874377e-05,,
train_step,163,41,7655,2948,1.5347219705581665,1.7480003513940952,,,,1.1522723760874377e-05,,
train_step,163,42,7656,2949,2.096817970275879,1.7563055327960424,,,,1.1512990079153846e-05,,
train_step,163,43,7657,2949,1.7537623643875122,1.7562463893446811,,,,1.1512990079153846e-05,,
train_step,163,44,7658,2950,1.5832855701446533,1.7523154616355896,,,,1.1503258340653514e-05,,
train_step,163,45,7659,2950,1.5203588008880615,1.7471608691745335,,,,1.1503258340653514e-05,,
train_step,163,46,7660,2951,1.6464543342590332,1.7449715966763704,,,,1.1493528550116513e-05,,
train_step,163,47,7661,2952,1.909614086151123,1.7484746283673225,,,,1.1483800712285027e-05,,
epoch_summary,163,47,7661,2952,,,1.7484746283673225,nan,nan,1.1483800712285027e-05,9.21988844871521,0.21612232079767607
train_step,164,1,7662,2952,1.3507980108261108,1.3507980108261108,,,,1.1483800712285027e-05,,
train_step,164,2,7663,2953,1.9502084255218506,1.6505032181739807,,,,1.1474074831900282e-05,,
train_step,164,3,7664,2953,1.4622423648834229,1.5877496004104614,,,,1.1474074831900282e-05,,
train_step,164,4,7665,2954,2.0862948894500732,1.7123859226703644,,,,1.1464350913702565e-05,,
train_step,164,5,7666,2954,1.5594273805618286,1.6817942142486573,,,,1.1464350913702565e-05,,
train_step,164,6,7667,2955,1.9319190979003906,1.7234816948572795,,,,1.1454628962431178e-05,,
train_step,164,7,7668,2955,1.7749552726745605,1.730835063116891,,,,1.1454628962431178e-05,,
train_step,164,8,7669,2956,1.55226469039917,1.708513766527176,,,,1.1444908982824495e-05,,
train_step,164,9,7670,2956,1.5552587509155273,1.691485431459215,,,,1.1444908982824495e-05,,
train_step,164,10,7671,2957,1.9736146926879883,1.7196983575820923,,,,1.1435190979619907e-05,,
train_step,164,11,7672,2957,1.5331857204437256,1.7027426632967861,,,,1.1435190979619907e-05,,
train_step,164,12,7673,2958,1.684472680091858,1.7012201646963756,,,,1.1425474957553862e-05,,
train_step,164,13,7674,2958,2.024137258529663,1.7260599411450899,,,,1.1425474957553862e-05,,
train_step,164,14,7675,2959,1.7428364753723145,1.7272582650184631,,,,1.141576092136182e-05,,
train_step,164,15,7676,2959,1.9672497510910034,1.7432576974232992,,,,1.141576092136182e-05,,
train_step,164,16,7677,2960,1.8300151824951172,1.7486800402402878,,,,1.140604887577829e-05,,
train_step,164,17,7678,2960,1.5516103506088257,1.737087705556084,,,,1.140604887577829e-05,,
train_step,164,18,7679,2961,2.1024670600891113,1.7573865585856967,,,,1.1396338825536806e-05,,
train_step,164,19,7680,2961,1.6229612827301025,1.7503115440669812,,,,1.1396338825536806e-05,,
train_step,164,20,7681,2962,1.6385393142700195,1.7447229325771332,,,,1.138663077536993e-05,,
train_step,164,21,7682,2962,1.4816033840179443,1.7321934302647908,,,,1.138663077536993e-05,,
train_step,164,22,7683,2963,2.3139824867248535,1.7586383873766118,,,,1.1376924730009242e-05,,
train_step,164,23,7684,2963,1.7503427267074585,1.7582777064779531,,,,1.1376924730009242e-05,,
train_step,164,24,7685,2964,1.8441063165664673,1.7618538985649745,,,,1.1367220694185347e-05,,
train_step,164,25,7686,2964,1.5503443479537964,1.7533935165405274,,,,1.1367220694185347e-05,,
train_step,164,26,7687,2965,1.633307933807373,1.74877484028156,,,,1.1357518672627884e-05,,
train_step,164,27,7688,2965,1.6350116729736328,1.7445613896405254,,,,1.1357518672627884e-05,,
train_step,164,28,7689,2966,1.8130707740783691,1.7470081533704485,,,,1.13478186700655e-05,,
train_step,164,29,7690,2966,1.5720607042312622,1.7409754827104766,,,,1.13478186700655e-05,,
train_step,164,30,7691,2967,1.9198617935180664,1.7469383597373962,,,,1.1338120691225848e-05,,
train_step,164,31,7692,2967,1.9123814105987549,1.7522752323458273,,,,1.1338120691225848e-05,,
train_step,164,32,7693,2968,1.4264683723449707,1.7420937679708004,,,,1.1328424740835618e-05,,
train_step,164,33,7694,2968,1.8838696479797363,1.74639000675895,,,,1.1328424740835618e-05,,
train_step,164,34,7695,2969,1.9067754745483398,1.7511072263998144,,,,1.131873082362049e-05,,
train_step,164,35,7696,2969,1.7369253635406494,1.750702030318124,,,,1.131873082362049e-05,,
train_step,164,36,7697,2970,1.539717435836792,1.744841347138087,,,,1.130903894430516e-05,,
train_step,164,37,7698,2970,1.8740887641906738,1.7483345205719407,,,,1.130903894430516e-05,,
train_step,164,38,7699,2971,1.841275930404663,1.750780347146486,,,,1.1299349107613343e-05,,
train_step,164,39,7700,2971,1.440788745880127,1.7428318445499127,,,,1.1299349107613343e-05,,
train_step,164,40,7701,2972,1.719651222229004,1.7422523289918899,,,,1.128966131826774e-05,,
train_step,164,41,7702,2972,1.972344160079956,1.7478643248720866,,,,1.128966131826774e-05,,
train_step,164,42,7703,2973,1.4321644306182861,1.7403476607231867,,,,1.1279975580990062e-05,,
train_step,164,43,7704,2973,1.736698865890503,1.7402628050294033,,,,1.1279975580990062e-05,,
train_step,164,44,7705,2974,1.9988515377044678,1.7461398216811093,,,,1.1270291900501016e-05,,
train_step,164,45,7706,2974,1.3874740600585938,1.7381694714228313,,,,1.1270291900501016e-05,,
train_step,164,46,7707,2975,1.5816709995269775,1.7347673307294431,,,,1.1260610281520319e-05,,
train_step,164,47,7708,2976,1.8913801908493042,1.7380995192426316,,,,1.125093072876667e-05,,
epoch_summary,164,47,7708,2976,,,1.7380995192426316,nan,nan,1.125093072876667e-05,9.304898262023926,0.21612232079767607
train_step,165,1,7709,2976,2.1880674362182617,2.1880674362182617,,,,1.125093072876667e-05,,
train_step,165,2,7710,2977,1.731292963027954,1.959680199623108,,,,1.1241253246957763e-05,,
train_step,165,3,7711,2977,1.6443073749542236,1.8545559247334797,,,,1.1241253246957763e-05,,
train_step,165,4,7712,2978,1.820291519165039,1.8459898233413696,,,,1.1231577840810289e-05,,
train_step,165,5,7713,2978,1.947799801826477,1.8663518190383912,,,,1.1231577840810289e-05,,
train_step,165,6,7714,2979,1.866216778755188,1.866329312324524,,,,1.122190451503992e-05,,
train_step,165,7,7715,2979,1.6428563594818115,1.834404604775565,,,,1.122190451503992e-05,,
train_step,165,8,7716,2980,1.5312737226486206,1.796513244509697,,,,1.1212233274361328e-05,,
train_step,165,9,7717,2980,1.7803783416748047,1.7947204775280423,,,,1.1212233274361328e-05,,
train_step,165,10,7718,2981,1.8375335931777954,1.7990017890930177,,,,1.1202564123488139e-05,,
train_step,165,11,7719,2981,1.8209679126739502,1.8009987094185569,,,,1.1202564123488139e-05,,
train_step,165,12,7720,2982,1.8771910667419434,1.8073480725288391,,,,1.1192897067132997e-05,,
train_step,165,13,7721,2982,1.740346908569336,1.8021941368396466,,,,1.1192897067132997e-05,,
train_step,165,14,7722,2983,1.808698058128357,1.802658702645983,,,,1.11832321100075e-05,,
train_step,165,15,7723,2983,1.6242430210113525,1.790764323870341,,,,1.11832321100075e-05,,
train_step,165,16,7724,2984,1.7883720397949219,1.7906148061156273,,,,1.1173569256822227e-05,,
train_step,165,17,7725,2984,1.6246147155761719,1.780850094907424,,,,1.1173569256822227e-05,,
train_step,165,18,7726,2985,2.1648030281066895,1.8021808134184942,,,,1.1163908512286745e-05,,
train_step,165,19,7727,2985,1.9102890491485596,1.807870720562182,,,,1.1163908512286745e-05,,
train_step,165,20,7728,2986,1.6982866525650024,1.802391517162323,,,,1.1154249881109574e-05,,
train_step,165,21,7729,2986,1.6226037740707397,1.7938301960627239,,,,1.1154249881109574e-05,,
train_step,165,22,7730,2987,1.509366512298584,1.7809000286188992,,,,1.1144593367998223e-05,,
train_step,165,23,7731,2987,1.8629851341247559,1.7844689462495886,,,,1.1144593367998223e-05,,
train_step,165,24,7732,2988,1.6891738176345825,1.78049831589063,,,,1.1134938977659154e-05,,
train_step,165,25,7733,2988,1.8846869468688965,1.7846658611297608,,,,1.1134938977659154e-05,,
train_step,165,26,7734,2989,1.6785426139831543,1.7805841977779682,,,,1.1125286714797804e-05,,
train_step,165,27,7735,2989,1.8705167770385742,1.7839150340468795,,,,1.1125286714797804e-05,,
train_step,165,28,7736,2990,1.8893736600875854,1.7876814135483332,,,,1.1115636584118556e-05,,
train_step,165,29,7737,2990,1.5953246355056763,1.7810484212020348,,,,1.1115636584118556e-05,,
train_step,165,30,7738,2991,1.5438611507415771,1.7731421788533528,,,,1.110598859032478e-05,,
train_step,165,31,7739,2991,2.001370668411255,1.7805043881939304,,,,1.110598859032478e-05,,
train_step,165,32,7740,2992,1.6918504238128662,1.777733951807022,,,,1.1096342738118785e-05,,
train_step,165,33,7741,2992,1.8944679498672485,1.781271345687635,,,,1.1096342738118785e-05,,
train_step,165,34,7742,2993,1.4924004077911377,1.7727751416318558,,,,1.1086699032201842e-05,,
train_step,165,35,7743,2993,1.3750970363616943,1.7614129100527083,,,,1.1086699032201842e-05,,
train_step,165,36,7744,2994,1.530430555343628,1.7549967335330114,,,,1.1077057477274177e-05,,
train_step,165,37,7745,2994,1.8850480318069458,1.758511633486361,,,,1.1077057477274177e-05,,
train_step,165,38,7746,2995,1.9955549240112305,1.764749614815963,,,,1.106741807803497e-05,,
train_step,165,39,7747,2995,1.855022668838501,1.7670643085088484,,,,1.106741807803497e-05,,
train_step,165,40,7748,2996,1.743363618850708,1.766471791267395,,,,1.1057780839182339e-05,,
train_step,165,41,7749,2996,1.5750315189361572,1.7618025163324869,,,,1.1057780839182339e-05,,
train_step,165,42,7750,2997,1.4900952577590942,1.7553332958902632,,,,1.1048145765413367e-05,,
train_step,165,43,7751,2997,1.516563057899475,1.7497804996579192,,,,1.1048145765413367e-05,,
train_step,165,44,7752,2998,1.6412800550460815,1.7473145804621957,,,,1.1038512861424072e-05,,
train_step,165,45,7753,2998,1.5175390243530273,1.7422084569931031,,,,1.1038512861424072e-05,,
train_step,165,46,7754,2999,1.9061098098754883,1.7457715298818506,,,,1.1028882131909401e-05,,
train_step,165,47,7755,3000,1.4645328521728516,1.7397877282284675,,,,1.1019253581563265e-05,,
epoch_summary,165,47,7755,3000,,,1.7397877282284675,nan,nan,1.1019253581563265e-05,9.107119798660278,0.21612232079767607
train_step,166,1,7756,3000,1.650131106376648,1.650131106376648,,,,1.1019253581563265e-05,,
train_step,166,2,7757,3001,1.6329607963562012,1.6415459513664246,,,,1.1009627215078502e-05,,
train_step,166,3,7758,3001,1.9091967344284058,1.7307628790537517,,,,1.1009627215078502e-05,,
train_step,166,4,7759,3002,1.7659199237823486,1.7395521402359009,,,,1.1000003037146884e-05,,
train_step,166,5,7760,3002,1.4344208240509033,1.6785258769989013,,,,1.1000003037146884e-05,,
train_step,166,6,7761,3003,1.6077580451965332,1.6667312383651733,,,,1.0990381052459117e-05,,
train_step,166,7,7762,3003,2.25669264793396,1.7510114397321428,,,,1.0990381052459117e-05,,
train_step,166,8,7763,3004,1.6126708984375,1.7337188720703125,,,,1.0980761265704844e-05,,
train_step,166,9,7764,3004,1.9449955224990845,1.7571940554512873,,,,1.0980761265704844e-05,,
train_step,166,10,7765,3005,1.9123661518096924,1.7727112650871277,,,,1.0971143681572628e-05,,
train_step,166,11,7766,3005,1.449968695640564,1.7433710315010764,,,,1.0971143681572628e-05,,
train_step,166,12,7767,3006,1.7451603412628174,1.7435201406478882,,,,1.0961528304749964e-05,,
train_step,166,13,7768,3006,2.0382325649261475,1.7661903271308312,,,,1.0961528304749964e-05,,
train_step,166,14,7769,3007,1.8047447204589844,1.7689442123685564,,,,1.0951915139923277e-05,,
train_step,166,15,7770,3007,2.092935085296631,1.7905436038970948,,,,1.0951915139923277e-05,,
train_step,166,16,7771,3008,1.707481026649475,1.7853521928191185,,,,1.0942304191777896e-05,,
train_step,166,17,7772,3008,1.5262715816497803,1.770112156867981,,,,1.0942304191777896e-05,,
train_step,166,18,7773,3009,2.212769031524658,1.7947042054600186,,,,1.0932695464998085e-05,,
train_step,166,19,7774,3009,1.7707349061965942,1.7934426633935225,,,,1.0932695464998085e-05,,
train_step,166,20,7775,3010,1.954478144645691,1.801494437456131,,,,1.0923088964267016e-05,,
train_step,166,21,7776,3010,2.1516544818878174,1.8181687252862113,,,,1.0923088964267016e-05,,
train_step,166,22,7777,3011,1.638601303100586,1.8100065697323193,,,,1.0913484694266789e-05,,
train_step,166,23,7778,3011,1.5500671863555908,1.7987048574115918,,,,1.0913484694266789e-05,,
train_step,166,24,7779,3012,1.3983476161956787,1.7820233056942623,,,,1.09038826596784e-05,,
train_step,166,25,7780,3012,1.862887978553772,1.7852578926086426,,,,1.09038826596784e-05,,
train_step,166,26,7781,3013,1.5756577253341675,1.7771963477134705,,,,1.089428286518177e-05,,
train_step,166,27,7782,3013,1.9150612354278564,1.782302454665855,,,,1.089428286518177e-05,,
train_step,166,28,7783,3014,1.7137196063995361,1.7798530672277724,,,,1.0884685315455725e-05,,
train_step,166,29,7784,3014,1.7522327899932861,1.778900643874859,,,,1.0884685315455725e-05,,
train_step,166,30,7785,3015,1.45139741897583,1.767983869711558,,,,1.0875090015177985e-05,,
train_step,166,31,7786,3015,1.8858752250671387,1.7717868166585122,,,,1.0875090015177985e-05,,
train_step,166,32,7787,3016,1.3931833505630493,1.759955458343029,,,,1.086549696902519e-05,,
train_step,166,33,7788,3016,1.398004412651062,1.748987244837212,,,,1.086549696902519e-05,,
train_step,166,34,7789,3017,1.9477282762527466,1.75483256929061,,,,1.0855906181672874e-05,,
train_step,166,35,7790,3017,1.7039294242858887,1.7533781937190465,,,,1.0855906181672874e-05,,
train_step,166,36,7791,3018,1.8286606073379517,1.755469371875127,,,,1.0846317657795465e-05,,
train_step,166,37,7792,3018,1.5318281650543213,1.7494250149340242,,,,1.0846317657795465e-05,,
train_step,166,38,7793,3019,1.634299635887146,1.7463953996959485,,,,1.0836731402066295e-05,,
train_step,166,39,7794,3019,1.7795155048370361,1.7472446331611047,,,,1.0836731402066295e-05,,
train_step,166,40,7795,3020,1.08842134475708,1.7307740509510041,,,,1.0827147419157592e-05,,
train_step,166,41,7796,3020,1.968411922454834,1.7365700965974389,,,,1.0827147419157592e-05,,
train_step,166,42,7797,3021,1.4999148845672607,1.7309354486919584,,,,1.0817565713740469e-05,,
train_step,166,43,7798,3021,1.7697008848190308,1.7318369704623555,,,,1.0817565713740469e-05,,
train_step,166,44,7799,3022,1.583382248878479,1.7284629995172673,,,,1.0807986290484932e-05,,
train_step,166,45,7800,3022,1.8243794441223145,1.7305944760640461,,,,1.0807986290484932e-05,,
train_step,166,46,7801,3023,1.5035250186920166,1.7256581835124805,,,,1.0798409154059882e-05,,
train_step,166,47,7802,3024,1.877848744392395,1.7288962805524786,,,,1.0788834309133094e-05,,
epoch_summary,166,47,7802,3024,,,1.7288962805524786,nan,nan,1.0788834309133094e-05,9.213550329208374,0.21612232079767607
train_step,167,1,7803,3024,1.5157808065414429,1.5157808065414429,,,,1.0788834309133094e-05,,
train_step,167,2,7804,3025,1.6727122068405151,1.594246506690979,,,,1.0779261760371231e-05,,
train_step,167,3,7805,3025,1.8006538152694702,1.6630489428838093,,,,1.0779261760371231e-05,,
train_step,167,4,7806,3026,1.6292846202850342,1.6546078622341156,,,,1.0769691512439837e-05,,
train_step,167,5,7807,3026,1.9419231414794922,1.712070918083191,,,,1.0769691512439837e-05,,
train_step,167,6,7808,3027,1.7082229852676392,1.7114295959472656,,,,1.0760123570003336e-05,,
train_step,167,7,7809,3027,1.864542841911316,1.7333029167992728,,,,1.0760123570003336e-05,,
train_step,167,8,7810,3028,1.6328785419464111,1.720749869942665,,,,1.0750557937725027e-05,,
train_step,167,9,7811,3028,1.769383192062378,1.726153572400411,,,,1.0750557937725027e-05,,
train_step,167,10,7812,3029,1.6749897003173828,1.7210371851921082,,,,1.074099462026708e-05,,
train_step,167,11,7813,3029,1.642805576324463,1.713925220749595,,,,1.074099462026708e-05,,
train_step,167,12,7814,3030,1.5206654071807861,1.6978202362855275,,,,1.0731433622290543e-05,,
train_step,167,13,7815,3030,1.5859483480453491,1.6892147064208984,,,,1.0731433622290543e-05,,
train_step,167,14,7816,3031,1.3145463466644287,1.6624526807240076,,,,1.0721874948455328e-05,,
train_step,167,15,7817,3031,1.3252023458480835,1.6399693250656129,,,,1.0721874948455328e-05,,
train_step,167,16,7818,3032,1.6019599437713623,1.6375937387347221,,,,1.071231860342022e-05,,
train_step,167,17,7819,3032,1.1139085292816162,1.606788726413951,,,,1.071231860342022e-05,,
train_step,167,18,7820,3033,1.639836311340332,1.6086247033543057,,,,1.070276459184287e-05,,
train_step,167,19,7821,3033,1.9532780647277832,1.6267643539529097,,,,1.070276459184287e-05,,
train_step,167,20,7822,3034,1.9519267082214355,1.643022471666336,,,,1.0693212918379773e-05,,
train_step,167,21,7823,3034,1.929095983505249,1.6566450198491414,,,,1.0693212918379773e-05,,
train_step,167,22,7824,3035,1.8535981178283691,1.6655974333936518,,,,1.0683663587686307e-05,,
train_step,167,23,7825,3035,1.9152376651763916,1.6764513565146404,,,,1.0683663587686307e-05,,
train_step,167,24,7826,3036,1.2914283275604248,1.660408730308215,,,,1.0674116604416696e-05,,
train_step,167,25,7827,3036,2.1284868717193604,1.6791318559646606,,,,1.0674116604416696e-05,,
train_step,167,26,7828,3037,1.7551584243774414,1.6820559547497675,,,,1.066457197322403e-05,,
train_step,167,27,7829,3037,1.5590054988861084,1.677498530458521,,,,1.066457197322403e-05,,
train_step,167,28,7830,3038,1.7614645957946777,1.6804973185062408,,,,1.0655029698760238e-05,,
train_step,167,29,7831,3038,1.6238555908203125,1.6785441554825882,,,,1.0655029698760238e-05,,
train_step,167,30,7832,3039,2.270812511444092,1.6982864340146382,,,,1.0645489785676118e-05,,
train_step,167,31,7833,3039,1.7288930416107178,1.6992737439370924,,,,1.0645489785676118e-05,,
train_step,167,32,7834,3040,2.144949197769165,1.7132011018693447,,,,1.0635952238621304e-05,,
train_step,167,33,7835,3040,1.509566068649292,1.707030343286919,,,,1.0635952238621304e-05,,
train_step,167,34,7836,3041,1.6853458881378174,1.7063925651942982,,,,1.0626417062244276e-05,,
train_step,167,35,7837,3041,1.575749397277832,1.7026599032538279,,,,1.0626417062244276e-05,,
train_step,167,36,7838,3042,1.7888622283935547,1.705054412285487,,,,1.0616884261192375e-05,,
train_step,167,37,7839,3042,2.047546863555908,1.7143109650225252,,,,1.0616884261192375e-05,,
train_step,167,38,7840,3043,1.6580764055252075,1.7128311081936485,,,,1.0607353840111756e-05,,
train_step,167,39,7841,3043,2.079928398132324,1.7222438592177172,,,,1.0607353840111756e-05,,
train_step,167,40,7842,3044,1.5918331146240234,1.7189835906028748,,,,1.0597825803647442e-05,,
train_step,167,41,7843,3044,1.571650505065918,1.7153901007117294,,,,1.0597825803647442e-05,,
train_step,167,42,7844,3045,1.7162257432937622,1.7154099969636827,,,,1.0588300156443275e-05,,
train_step,167,43,7845,3045,1.7490044832229614,1.7161912640859915,,,,1.0588300156443275e-05,,
train_step,167,44,7846,3046,1.7344226837158203,1.716605614532124,,,,1.0578776903141948e-05,,
train_step,167,45,7847,3046,1.7592601776123047,1.7175534937116834,,,,1.0578776903141948e-05,,
train_step,167,46,7848,3047,1.8535748720169067,1.7205104801965796,,,,1.0569256048384975e-05,,
train_step,167,47,7849,3048,1.5005487203598022,1.715830442753244,,,,1.0559737596812702e-05,,
epoch_summary,167,47,7849,3048,,,1.715830442753244,nan,nan,1.0559737596812702e-05,9.477372884750366,0.21612232079767607
